,label,text
25185,0,have to wash my hair 
25186,0,I'm sick &amp; I'm going whale watching...I hope I don't get the whaleys sick 
25187,1,"@onefloorup 1.91 mts, taller than me? "
25188,0,I'm hungry I demand to be fed! I'm sick but no one will take care of me 
25189,0,sleep! you bastards!  new body clock please.
25190,0,At workkk. Miss you 
25191,0,"hey guys, can you post to some friends to follow me, am losing followers "
25192,0,UGH. work tomorrow and missing the arts festival with the fam  BUT TONYS TOMORROW NIIIIGHT &lt;3
25193,0,"Been awake for 24 hours, but I can't fall asleeep "
25194,1,yesterday evening we watched two baby deer playing in the field behind our house. 
25195,0,.... speaking of boston... im tireddd 
25196,1,My lip gloss has real sugar in it. Yum.     
25197,0,What Mcfly song are you? - That Girl http://lolquiz.com/quiz/result?id=OE7ER5 I wanted Transylvania. Should have clicked Doug in a dress 
25198,1,will go to quiapo  http://plurk.com/p/ro8uz
25199,0,miss them.  had so much fun at six flags with sbh!!! jb concert today in dallas this is going to be big!!! tabtiha call me!!!
25200,1,Has to be up for work in 3 hours....God damn it! Oh well. 
25201,1,"@ClothCoutureLLC Voted. to me it doesn't really matter, but maybe for others I made my choice. "
25202,1,@symphnysldr awhhh  im driving from Houston to Austin to see you guys  too bad i cant go to the Houston one :/ im stoked tho!
25203,1,doing articles about susan boyle for a bit.. then relaxing and back at it tonite 
25204,0,"@Zetsubou_Robert Yeah! It's bit as bad as people think, If I left I'd deffo miss it  *sniff* lol"
25205,1,Lmao! Doc thought I was 15 &amp; asked if I was done with school yet 
25206,0,I'm mad I'm up this early. I feel asleep last night w/ my clothes on 
25207,1,@oumiec thas wat sundays r fo babygurl 
25208,0,Why don't I win an iphone  bleh #squarespace
25209,0,"I'm only functioning off of 3 hours of sleep. Please, let me be able to make it through the night "
25210,0,I wish I had transportation powers.  I WISH..
25211,0,Too. Many. Cookies. Stomache. Waaaaaaah.  Sad. Panda.
25212,1, just finished 10k run and already booking in for more in the coming months! Such fun!
25213,0,@amyshell the smooth talker deserves more den jus typed 'x'es 
25214,0,"aww one of the lil chicks just yawned, they will be going home tomorrow "
25215,1,"@aweekes 8675309 lol sorry andy, couldn't resist! "
25216,0,Jeeeeez somebody is grumpy today. I asked my mother for a lift home but she bit my head off  another two mile walk for evey. Blehhh.
25217,0,holy crap 30 minutes 
25218,0,@ianknox My condolences on the loss of your grandmother 
25219,1,@jamhess very cool!!! I gotta clean...UGH!!! But resting here too!!! SUNBLOCK=FAIL so I need some recovery time 
25220,0,Still hasn't talked to me since he got home at 6. I'm really heart broken 
25221,1,Raw Short. Early edit of one of the shorts you will find in my upcoming compilation. Too arty? Thoughts pls   http://tinyurl.com/cj3kgn
25222,1,@shinskydadon Good morning. I slept very well thanks 
25223,0,"Thinks he must look hotter in black (right Kimmy!) just finishedextra curricular activities, too much to do, back in tomorrow "
25224,0,And its cold now 
25225,0,Dad doesn't wanna let me use the new laptop  I'm singing &quot;Don't know why&quot; by norah jones :'( i don't know why he dsn't wanna let me use it
25226,0,@belikejoshx poor josh 
25227,1,I love Maria Mena e.e so shove it. in your anus.   hope it feels good.  
25228,0,15 minutes until i get outta this history room and then i have to finish a blanket for my fashion class  sighs
25229,0,"Yeah screw you, i'm hurt. "
25230,0,"oh, it would be the funnest thing in the world to go to utah and listen to u sing, im sorry i cant go. "
25231,0,Watching So You Think You Can Dance. Love this show. Never get to watch it though.  Should probably study afterwards. Ugh. Math sucks.
25232,0,@Gerri_k me too! I'm really missing home right now though  there is a huge party for my bro's 30th and I am like the only one not there!
25233,1,as per a suggestion I am now powering down  See ya in MA
25234,1,Hanging out with Maggie tonight. 
25235,0,Is playing a good old game of bingo but not won jack yet 
25236,0,"says wahh +0.01, does that means that I'm reaching the +0.01 level? I hope not so fast.  http://plurk.com/p/rp1xg"
25237,0,"@thereal_aris I know I gained weight, sheesh "
25238,1,@DesrieG I had a rocking summer this last weekend  Waited long for it!
25239,0,"Ice cream and TV, I'm gonna get fat. :/ Haha. I love it though. Last weekend before classes are done! One more week! Then finals "
25240,1,thinkin bOuT a SpecIAl Guy Nd thiNkIn bOUt bEIng ON VArSItY vOllEYBALL 
25241,0,@TKittie same here! i wish you were ALL here! my house is too big for only one person to be awake 
25242,0,therapyyyy 
25243,0,"@ex0h13 I'm hungry, too "
25244,1,@katylisajess lol i don't think she hurt any feelings coz i'm 18 and she's just a not nice 11 year old! 
25245,1,Off to the venue 
25246,1,"@amberback Well if you get a big enough tractor... I'm really amused by you on a tractor, I just don't believe it. "
25247,0,I have a bad headache and some stomach pain 
25248,1,@KevinSpacey Nice spot on Leno! You're obviously waaay cooler than Jay... 
25249,0,"i am soooooo bored, there's nothing to do n its 9pm here in the uk! "
25250,0,Wrkin the midnight shift alone. crazy storm outside! satellite signal gone so no tv. this is not fun!  
25251,0,I came into work on my day off  
25252,1,"and,yes. he's poppin! hahaha ) but, NO. i wont give in "
25253,0,@writeranonymous Mine used to say that to me all the time... 
25254,1,@fukumimi ^^ Absolutely. But getting rid of the meishi culture in Japan is a daunting task 
25255,0,@lonemat Iv tryed wrtting to them BBC didnt reply ITV reffered me to this website i dont understand  Il look again though
25256,1,Good morning  Im about to leave for my history final...im leaving my cell phone home but ill update when I get back.
25257,0,Partied to hard and had hangover ALL day!! 
25258,0,got a lot done today... i think i'm going to relax a little and watch inkheart!! even though i still haven't finished reading the book 
25259,1,@theDebbyRyan Happy Birthday  I didn't know I'm older than you but I'm looking up to you  You're awesome 
25260,1,off to get new phone and work. Visit me 
25261,1,@TheFatBoys @TheFatBoys  aww hehe i love you guys 
25262,0,Happy that I stay in last night. Sad that I miss Ally game this morning. 
25263,0,@phiggins that probably means you got one of my armored cars which is worth 300K 
25264,1,@wesmahler u guys know u need some vegas 
25265,0,@AlexFinnis It's nice aint it! Better if i wasnt at work 
25266,0,found out i gotta get my tonsils removed and my deviated septum fixed 
25267,1,@stephenfry wow I haven't heard the word gley since university - fond memories 
25268,0,really misses my grandpa lately. 
25269,1,"is at BWW with James, 2 Elizabeths, and Tim. Come say hi if you're here "
25270,0,today wont be a good day. i culd use a few hugs. 
25271,0,I am sooo not feelin going out 2 the next spot. My bed is calling me.... don't u hate when u didn't drive  som.. http://twurl.nl/ckqxpi
25272,1,Mmmm Chocolate supershake 
25273,1,heading to depok to catch some gossips 
25274,0,Wtf is http streaming??? I still want flash 10 for iPhone  ITS SUNNY WOOOOO..... I need skittles -.- taste the rainbow!!!
25275,0,Waiting on these Health Insurance folks to tell me about the change in our policy  boring!!
25276,0,"@riomccarthy I hear ya. I still listen to RFGO! religiously, but the timing of the post means I'm never around to comment "
25277,0,Why is my blackberry and twitter not co-operating today?! 
25278,0,"Derby cake, I love you too much "
25279,1,@markedwoman left melody cd with Bea na 
25280,0,@oxygen8705 I had a cut from shaving yesterday that I forgot about and just scratched it. 
25281,1,Watching Abu Riyadh. 
25282,0,Rebecca lft  Ewwww going 2 eat chinese food l8r. ugggggggggh.
25283,1,@RetroRewind OH no! Feel better! Get lots of rest! It's not Swine flu is it? 
25284,0,"idk, i dont think my dick is long enough for two people to be on it. "
25285,0,I broke on of our big mugs...it was a Halloween one. It is a sad day in the Salcido household 
25286,0,Back in California! Happy to go see the puppies but sad to have left the islands 
25287,1,"@jeskimo26 Congrats on the test! That's gotta feel good.  And yea, LFOL, I love how he describes London."
25288,0,@Schofe I wished you would do a bit about Emetaphobia ( fear of vomit) as i have had it for years and it affects my life 
25289,1,watchin indiana jones w.babyy and eric. bout to drink wit my sister 
25290,1,"Much mahalos for the #followfriday luv! @katchkillah @edsizemore @Benu, @kimonokitsy @wintermuted @kimonostereo @yuricon @typezero3 "
25291,0,"Fuck, C on my World Hist. exam.. That leaves me to a fcken' B for the semester  GREAT ! &gt;:/"
25292,1,"Packing parcels and drinking cups o'tea. The sun is shining, what a wonderful day! Updating Krafty Blogs later...  x"
25293,1,is happy that Roland Garos will have a new champion this time...  ... Bored of Nadal....
25294,0,woke up with the neighbor mowing his lawn. allergy town here i come 
25295,0,Rainy Korea  and I'm working on a saturday afternoon Great! 
25296,1,@readergirl Thanks! I have that &quot;worry gene&quot; all Moms do I guess. 
25297,1,"the weekend was crazy, but i had so much fun, i need more sleep!!! i have to go to school... "
25298,1,@wanna_be_pretty Yep 
25299,0,damn. i didn;t get any Skunk tickets  . Now i'm REALY sad 
25300,1,say's &quot;Maybe this weekend&quot; !!!    Ready to meet you baby Ethan!
25301,1,"Home now, watching Breaking Bad, then off to bed "
25302,0,@hollyrn76 I brought everything with me but left my ann pass at home.  Are we going to disney after ikea?
25303,0,so why is it that u like a guy That ur dating and u go ouï¿½ with another guy and all u r missing is holdin and kissin the #1 guy? 
25304,0,i cant work this thing 
25305,0,"@hilaryjw Ahh, stupid IE and even stupider events calendar! it's messed everything up! The new one. Will have to find another "
25306,0,I has a headache  weird headache
25307,0,"@lee_kd ahaha aww fair enuff then, aw another hour, im sooo bored stuck at home "
25308,1,I'm at the circus! Yay 
25309,0,is feeling icky and over the ickyness  long day but i making dinner..
25310,1,@RiskyBusinessMB ima be full moon crazy just for you!!!  
25311,0,@editguppy sadly not there 
25312,0,@chemicalzombie  are you gonna make me say it? It's just that..er... Noone was home. It would've been easy to get away with.
25313,0,Right! I reckon it's gotta be an Amazon or Play purchase for MP3 tracks of @KissySellOut - This Kiss.. Gutted no one's selling a/the CD 
25314,0,fixing net acc. problems 
25315,1,byee guysssssssss 
25316,1,Conan will be as funny as always when he pulls out the masturbating bear 
25317,1,@comeagainjen I knew you would LOVE it!!!  It's like a present in the mail everyday 
25318,0,"Sittin in class bored. My leg hurts SO much, and I can't wear shorts in this hot weather cuz it's an UGLY bruise  FML!!!"
25319,1,; Music is part of my life  .} http://bit.ly/eGzXa
25320,1,@YoungQ Will you be at the show June 18th at Mohegan Sun? Thats the one I'll be at and I want a Rob hug! 
25321,0,@augiebop  Clean Me!
25322,0,"Good evening, twitter :-D im still working on my revision though "
25323,0,"thinks download was miiinnntt, but is in bad pain "
25324,1,@ablondiemoment There was food involved too  but I didn't get home until 5:30 so lunch pretty much lasted until dinnertime...
25325,0,@SandeepEmbar thats what i saw 
25326,0,So u think u can dance&lt;3 I have to record the rest now 
25327,1,listening to music The Bright Star Alliance (L) 
25328,0,@GlutenFreeMama1 I am sorry 
25329,0,Missing All The Besties And Lovers  &lt;3
25330,1,"made honey whole wheat bread today. the best I've made so far! ah, I love baking "
25331,0,"Going today to pick up my new ratty trio.   I'm so excited! On a darker note, I'm out of eggs and can't make french toast "
25332,0,is lonely and eating cookie dough ice cream 
25333,0,"@PaoMiami WHAT? Me asking 4 mankini pics? It's my birthday, i need a treat fr @JonathanRKnight! LoL. I've not gotten any presents yet. "
25334,0,i hate it when it rains 
25335,0,we're picking up other people talking whenever my friend goes in her basement. It's getting scary!!! kite fest might get rained out 
25336,0,"Can't sleep, too much on my mind  I hate that... Esp when my 2 boys are sleeping soundly next to me"
25337,1,@jaalz huh... Your plans cut short? My night is just about to start 
25338,0,@realjohngreen  i wish i lived in sydney or melbourne
25339,0,"Goodbye nuggets  fucking idiots are just blowing away the championship, Missed shot by missed shot."
25340,1,is thanking GOD every single day.. 
25341,1,Morning! Looks like it's gonna be a nice one 
25342,0,a spider just charged me in the bathroom...then stopped about 5cms away from me...blocking my exit! 
25343,1,@megspptc I don't remember cause I was watching so many on youtube... LOL will get back to you 
